 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,emotion
0,0,1.96,0.08,1.96,3.63,3.36,2.31,0.19,1.16,2.19,1.08,0.88,0.62,2.14,1.28,0.53,0
0,0,0.38,0,0.69,0.94,0,0.75,0.61,0.98,0.21,0.12,0.22,0.12,0,0,0.01,0
0.32,0.25,1.84,0,0.91,1.02,1.73,1.68,1.34,2.84,0.27,0.72,0,0.09,0.14,0.11,0.1,0
1.13,0,2.77,0,0,1.12,0,0,0.53,1.38,0.07,0,0.91,0.02,0,0,0,0
1.03,1.47,0.28,0.27,0,0,0,0.6,1.16,3.23,0.75,1.45,0,0,0,0.11,0.45,0
2.45,1.43,0.55,1.3,0,0,0,0.32,0.9,1.09,0,0.19,0,0,0,0,0,0
1.11,0,2.04,0.79,0,2.64,0.1,0,0,0.3,0.16,0.46,0,0.07,0,0,0.02,0
2.32,0.55,2.25,0.44,0,1.02,0,0,0.23,1.24,0,0.34,0,0.39,0,0,0,0
0,0,0.63,0.3,0,0,0,0,0.66,1.36,0,0.28,0.01,0,0,0,0.15,0
1.2,1.34,2.65,0,0,0,0.34,0.04,0.97,3,0,1.22,0.18,0.1,0,0,0,0
1.02,0.76,1.13,0.73,0,0,0,0,0.21,0.83,0,0.01,0,0,0,0,0,0
1.03,0,1.6,0.77,0.19,0.68,0.77,0,1.01,2.17,0,0.81,0,0.91,0.04,0.04,0.13,0
1.01,0,3.51,0,0,0.77,0,0.5,0.6,1.29,0.35,0.44,1.21,0,0,0,0,0
0.57,0.12,1.78,1.41,0,1.53,0,0,0,0,0,0.56,0.31,0,0,0.15,0.03,0
1.32,0,2.23,1.07,0,0,0,0,0.18,0.54,0,0.16,0.62,0,0,0,0,0
1.06,0,0,0.69,1.27,1.12,1.61,1.58,0.8,3.8,0.31,0.88,0.64,1.01,0.06,1.61,0,0
2.85,1.12,0.57,1.77,0,0,0,0.85,0.94,1.2,1.48,1.31,0.79,0,0.08,0,0,0
0,0,0,0,1.43,2.76,2.33,0.89,0.87,1.25,0.45,0,0.08,0.31,0,0,0.27,0
2.02,0.73,1.43,0,0.65,1.22,0.17,0.31,0,0.67,1.15,0.05,1.7,0,0.49,0,0.84,0
1.01,0,1,0.65,0.85,2.34,0.78,0.19,0,0.68,1.15,0.37,1.38,0,0.25,0,0,0
0.16,0,2.93,0.48,0.54,1.41,0.27,0.6,0.8,0.37,0,0,0.07,0,1.36,0,0,0
0.42,0.57,3.34,1.26,0,0.19,0,0.02,0.72,0.16,0,0,0.8,0.27,1.73,0,0,0
0.23,0,2.88,0.75,0.24,0.51,0.43,0,0.67,0.59,0,0,0.34,0,1.71,0,0,0
0.6,1.27,0.91,0.7,0,0,0,2.1,1.45,2.03,0,0,0.26,0,1.09,0,0,0
0.26,0,0.64,0.68,0.86,1.58,1.53,1.14,0.67,0,0,0,0,0,3.29,0,0,0
1.25,0,1.48,0.24,0.27,4.01,0.5,0.19,0,0,1.86,0.62,0,0,1.28,0.89,0.08,0
3.04,1,3.03,1.07,0,1.21,0,0.75,0.42,0.1,1.12,1.58,1.13,0,1.28,0.12,0,0
1.3,0.43,1.79,1.04,0.04,3.31,0.52,0,0,0,1.27,0,0,0,1.19,1.04,0,0
1.8,0.14,1.92,0.09,0.75,4.12,0.72,0.78,0.09,0,1.78,1.19,0.12,0,1.77,1.27,0,0
2.97,0.35,2.32,1.51,0.62,2.87,0,0,0.39,0,1.91,1.97,1.12,0,1.03,0,0,0
1.81,0,2.38,1.19,0,3.12,0,0,0,0,0.89,0,0,0,1.26,1.61,0,0
1.56,0.77,0.97,1.69,0,0,0.03,0,0,0.09,0.63,0.67,0.37,0.49,0,0.17,0,0
0.81,0.92,0.57,1.43,1.69,2.69,2.76,2.18,1.07,0,1.22,0,0.21,0,2.51,0.63,0,0
1.17,1.36,0.07,3.63,0.9,3.04,1.11,0,0.21,0,0.01,0,0.53,0,1.98,0.36,0,0
0.78,1.43,0.35,1.53,2.14,1.72,1.56,3.22,1.86,0.81,0.79,0.98,0.52,0.36,1.3,1.36,0,0
0.27,0.6,1.19,0,0.65,1.82,1.8,0.63,0.29,0,0,0,0,0,1.1,0,0,0
0.59,0.89,0,3.1,0.44,1.54,2.37,0.69,0,0,1.59,1.53,0.87,0,0.32,0.76,0,0
0,0.46,0.15,2.58,0.64,1.55,0.97,0.76,0.42,0,1.13,0.35,1.18,0,0.62,0,0,0
0.85,0.16,1.86,0.23,1.74,3.77,0.79,0,0.21,0,0.61,0,0.42,0.22,1.32,1.19,0.47,0
2.08,0.33,1.47,0.06,1.86,2.88,1.1,0,0.44,0,0.61,0,0.5,0,1.92,0.37,0,0
1.03,0,2.22,0,0.98,2.77,0.73,0.06,0.16,0,1.32,0.33,1.56,0,1.26,0.71,0.06,0
1.68,0.2,2.41,0,0.65,2.43,0.36,0,0.04,0,0.65,0.21,0.26,0,0.92,1.29,0.05,0
1.93,0.17,1.37,0,0.84,1.52,0.38,0.17,0.77,0,0.39,0.27,0.45,0,0.77,0,0.09,0
1.23,0,1.58,0.17,1.01,3.08,0.7,0,0,0,0.95,0.47,0.96,0,1.29,1.15,0.13,0
1.15,0,2.15,0,1.66,3.81,1.26,0.05,0.07,0,0.48,0,0.95,0,1.51,1.03,0.38,0
2.18,0.53,1.62,0,1.38,3.02,0.34,0.65,0.15,0,1.45,0.21,2.5,0,1.84,0,0,0
1.36,0.29,2.14,0,1.04,2.06,0.68,0,0.45,0,0.97,0,1.4,0,1.46,0.65,0.08,0
2.09,0.58,2.12,0,0.82,1.65,0.29,0,0.22,0.16,0.71,0.31,1.08,0,1.54,0.73,0,0
1.28,0,1.9,0.24,1.03,2.4,0.46,0.15,0.07,0,1.34,0.25,1.43,0,1.37,0.44,0.31,0
2.22,0,1.71,0,1.52,3.28,0.23,0.34,0.26,0,1.01,0,1.34,0,1.5,0,0.09,0
3.2,0.42,2.37,0.14,0.7,1.4,0,0,0.33,0,0.81,0,1.67,0,1.37,0.89,0,0
0.85,0.6,2.1,0.72,0.88,2.25,0.31,0,0.13,0,0.37,0,0.55,0,1.08,0.8,0.14,0
1.98,0.22,1.99,0,1.55,2.73,0.66,0,0.17,0,1.01,0.06,1.82,0,1.27,0.51,0.19,0
1.8,0,2.47,0,1.56,3.04,0.49,0,0.08,0,0.98,0,2.34,0,1.51,0.61,0.01,0
1,0,1.71,0,1.37,3.06,0.45,0,0,0,0.9,0,1.73,0,1.41,0.97,0.06,0
2.89,0.85,1.23,0,1.06,3.24,0.38,0.43,0.31,0,1.11,1.17,0.67,0,0.99,0,0,0
2.83,0.6,2.07,0,1.16,1.67,0.26,0,0.45,0,1.04,0.18,1.57,0,1.38,0,0,0
2.04,0.88,2.46,0.27,1.4,1.61,0.47,0.24,0.44,0.18,0.78,0.51,1.57,0,1.43,0,0.18,0
1.7,0.63,1.88,0.99,0.64,1.84,0.36,0,0,0,0.84,0.26,1.04,0,1.22,0.99,0,0
2.67,1.51,2.02,0.59,0.46,1.12,0,0.87,0.38,1.37,0.64,1.77,2.1,0.28,1.8,0.03,0,0
1.03,0,1.75,0.16,0.45,0.84,0,0,0.25,0,0.66,0,1.35,0.33,1.07,0.04,0.16,0
1.37,0.2,1.95,0.11,1.08,2.19,0.04,0,0.37,0,0.75,0,0.83,0.15,1.33,0.26,0.17,0
0.86,0,1.99,0,0.34,1.16,0,0,0,0,0.7,0,1.01,0.35,0.82,0.59,0,0
1.73,0,2.5,0,1.5,2.78,0.7,1.06,0.47,0,0.98,0,1.32,0,1.96,0.55,0.26,0
1.02,0.26,2.08,0.47,0.6,1.84,0.47,0.09,0.3,0,1.13,0,0.4,0.02,1.36,0.88,0.06,0
1.46,0.53,1.69,0.61,0.39,1.56,0.28,0.29,0.07,0,0.28,0.03,0.22,0,1.01,0.57,0.12,0
1.77,0.23,1.61,0.34,0.82,1.47,0.76,0.05,0.24,0,1.05,0.56,0.79,0,1.55,0.51,0,0
1.08,0.22,1.15,0,0.99,1.95,0.27,0.28,0,0,0.97,0,1.82,0.14,1.52,0.9,0,0
1.44,0,1.05,0,1.44,1.45,0.29,0.72,0,0,0.85,0,0.47,0,0.99,0.13,0,0
3.37,0.41,1.76,0.3,1.65,2.59,0,0.89,0.65,0.6,0.44,0.92,1.43,0.02,1.22,0,0,0
1.1,0,1.24,0.2,1.06,2.02,0,0.35,0.06,0,0.84,0.05,0.78,0,1.55,0.53,0,0
1.41,0,1.52,0,0.92,2,0,0,0.16,0,1.17,0,2.46,0.04,1.84,1.3,0.03,0
1.32,0,1.45,0.37,0.5,1.36,0,0,0.09,0,1.05,0,1.46,0.47,1.17,1.02,0.05,0
1.7,0,3.1,0,1.36,2.95,0.78,0.57,0.52,0.02,1.58,0.67,2.72,0,2.06,0.25,0.02,0
2.1,0,0.32,0,0.9,0.74,0,0,0.09,0,0.34,0,1.3,0,1.48,0.01,0,0
1.42,0,0.76,0,1.82,2.64,0,0,0.55,0,0.24,0,1.82,0,1.5,0.71,0.06,0
1.16,0,1.1,0.74,1.24,1.95,0,0,0,0,0.27,0,1.21,0,1.6,1.15,0,0
1.79,0.53,2.48,0.23,1.03,3.31,0.57,0,0.12,0.1,0.65,0,1.47,0,1.16,0.48,0.07,0
1.45,0,1.84,0,1.37,2.24,0.47,0,0.08,0,1.08,0,1.83,0,1.63,0.88,0,0
1.14,0.03,2.1,0,1.31,2.88,0.67,0,0,0,1.06,0,1.25,0,1.76,0.22,0.46,0
0.28,0,0,0.68,0.7,2,0,0,0.28,0,0,0,2.75,0.02,0.56,0,0,0
1.9,0,1.82,0,0.96,2.13,0.77,0.23,0.14,0,1.93,0,2.88,0,1.98,0.76,0.05,0
1.84,0,2.45,0.11,2.1,3.91,0.78,0.35,0.17,0,0.89,0,1.65,0,1.52,0.47,0.36,0
1.79,0,2.42,0.01,1.45,4.08,0.01,0,0,0,0.27,0,0.35,0,0.71,0.61,0.11,0
1.76,0,1.35,0,1.48,3.26,0.46,0,0.09,0,0.74,0,2,0.28,0.96,0.13,0.34,0
1.56,0.04,1.8,0.44,0.93,2.33,0.66,0,0,0,0.77,0,0.43,0,1.14,0.91,0.11,0
1.48,0.57,1.39,0.43,0.7,1.07,0,0,0,0,0.8,0,1.2,0,1.4,1.44,0,0
2.31,0.46,2.62,0,1.47,2.21,0.77,0.33,0.41,0.12,0.76,0.25,1.72,0,1.54,0.15,0.12,0
1.45,0.07,1.45,0.71,0.53,2.8,0.32,0,0,0,0.59,0,0.54,0,1.35,1.38,0,0
2.07,0.08,2.05,0,1.6,1.91,0.34,1.23,0.75,1.15,0.77,1.07,1.65,0,2.02,0,0,0
2.17,0.2,1.6,0,1.05,2.7,0.4,0.76,0.3,0.7,0.2,0.6,0.49,0.17,0.42,0,0.12,0
1.55,0.41,2.35,0.93,0.79,2.16,0.57,0,0.06,0,1.03,0,1.85,0.13,1.29,0.44,0.08,0
1.62,0,1.35,0,1.36,2.1,0.65,0,0.49,0.06,0.61,0.19,2.24,0,1.16,0,0.23,0
1.54,0,1.09,0,1.15,2.51,0.06,0,0.18,0.02,0.74,0.02,0.4,0,0.93,0.36,0,0
2.21,0.08,2.62,0.94,0,1.52,0,0,0,0,1.21,0,0.52,0,0.96,0,0,0
3.11,0.36,1.94,1.58,0.54,2.78,0.44,0.82,0.97,0,0.62,0,0.19,0,2.44,0.72,0,0
0.83,0.6,2.55,0.11,3.11,4.64,3.01,3.03,1.36,0,0.42,0,0.29,0,3.21,1.48,0,0
2.54,3.84,0,1.11,2.44,3.74,3.07,2.99,0.8,0.38,1.07,0.97,0,0.42,2.45,1.11,0,0
1.04,0,2.17,0,2.21,2.72,2.93,2.5,1.08,0,0.86,0,0,0.27,2.92,0.29,0.78,0
1.12,0.91,0.13,0,2.22,3.09,2.78,2.63,1.9,1.44,0.77,0,0.34,0,3.32,0,0,0
3.16,3.96,0,3.28,1.2,0,0.32,2.36,1.99,0,0.68,0.55,0.37,0,2.73,1.04,0,0
1.02,1.91,0.22,0.61,1.5,1.41,2.55,2.35,0.67,0.6,0,1.92,0,0.2,0,0,0,0
2.83,1.55,1.44,1.53,1.43,1.49,0.81,2.22,1.03,0,1.06,0.21,0.6,0,2.49,0,0,0
2.17,2.11,1.14,0.94,1.73,1.77,1.47,2.64,1.32,0.4,0,0.05,0.32,0,2.94,0,0,0
1.14,1.24,2.46,0.66,3.45,2.56,3.03,4.34,2.94,1.59,0.56,0,0.21,0,4.06,0.59,0,0
1.14,1.89,2.89,1.24,2.7,4.19,2.56,3.38,0.62,0.58,0.48,0.45,0.62,0,3.01,1.4,0,0
2.93,2.21,2.99,0.54,2.26,3.11,3.12,2.83,0.17,0,0.71,0,0.28,0,4.59,0.61,0,0
0.83,0.43,1.71,0,3.01,4.4,2.64,3.04,1.53,0.14,1.41,0,0,0,4.88,0.3,0,0
1,1.31,0.91,0,2.54,2.38,3.05,2.91,1.84,0.33,0.4,0,0,0,4.57,0.29,0,0
0.97,0.46,1.9,0,2.26,2.46,2.3,2.12,1.21,0,0.79,0,0.17,0,3.42,0,0.28,0
2.85,0.9,2.7,0.44,0.85,0.55,1.42,3.24,0.92,0.87,0.01,0.15,0,0,2.4,0,0,0
1.04,0,2.34,0,2.45,1.81,1.76,3.14,1.52,0.64,0.84,1.66,0.23,0,1.29,0,0.08,0
2.47,1.84,0,1.37,0.21,0,0,0.15,0.26,0.39,0.81,0.48,0.2,0,0.5,0.07,0,0
0,0.21,0.77,0,2.41,3.9,3.09,2.44,0.81,0,0.95,0.14,0,0.2,4.07,0.39,0.18,0
1.52,3.13,0.02,3.61,1.49,2.25,0.71,2.51,1.47,0.73,0,0.19,0,0,3.09,1.29,0,0
1.3,1.69,1.97,0,2.17,2.15,1.59,3.42,2.32,2.78,0,0,0.81,0,3.05,0.56,0,0
1.54,1.69,2.12,0.75,0,0.11,0,2.01,0.38,1.54,1.28,2.9,0,0.06,0,0,0,0
1.31,0.91,1.83,0.51,0,2.42,0.6,0.6,0,0,1.14,2.09,0,0,0,0,0,0
1.31,0.64,0.95,0.38,1.22,3.25,2.91,1.67,0,0,0.7,3,0,0.41,0,0,0.89,0
1.36,0,1.68,0,0.44,1.3,1.08,0,0,0,1.61,0,0.69,0,0.22,0,0,0
0.24,0,1.11,0.26,0.71,0.61,0.69,0.57,0,0.28,0.79,3.19,0,0.24,0,0,0.17,0
0.5,0.41,0.86,0.39,0.41,1.46,1.06,0.82,0.11,0.43,0.87,2.34,0,0.19,0,0.12,0.48,0
1.88,1.07,1.79,1.32,1.23,3.56,1.59,0.39,0,0,2.02,3.39,1.67,0,0,0,0.58,0
0.97,1.12,1.94,0,0,0,0.84,1.13,0,1.19,0.71,2.67,0,0,0,0,0.54,0
1.3,0.86,1.42,0.04,0.88,3.64,1.64,1.39,0,0,1.82,3.98,0.17,0,0,0,1.47,0
3.2,0.95,2.41,0.4,0,1.28,0,0.09,0,0.91,1.03,2.3,0,0,0,0,0,0
2.31,1.07,2.66,0.25,0,0.9,0,0.66,0,1.17,1.23,1.81,0,0,0,0,0,0
1.88,0.3,3.61,0.64,0.24,1.66,0,0,0,0.23,1.2,0.77,0.47,0,0,0,0,0
2.13,2.45,1.04,2.01,0.52,0.63,0.77,1.26,0.18,0.33,1.16,3.96,0,0.1,0,0,0,0
2.5,1.33,2.06,0.16,1.58,1.59,0.42,1.6,0.63,0,1.15,3.13,0,0,0,0,0,0
0.73,0,0.26,0,1.15,1.35,0.95,1.35,0,0,0.93,1.77,0,0.58,0,0,0.5,0
2.24,0,1.38,0.82,0.61,1.69,0.23,0,0,1.5,0.85,0.7,0.71,0,0,0,0.16,0
1.55,0,1.45,0.98,0.64,1.83,0.64,0,0,0.23,1.64,1.52,2.15,0,0,0,0,0
0.68,0.5,0.89,0.13,0.38,1.66,0.31,0,0,0,0.66,0.26,0.42,0,0,0,0.13,0
1.55,0,0.23,0,0.35,1.03,1.2,0.04,0,0.55,1.29,1.46,0,0.63,0,0,0,0
2.36,0.26,2.19,1.17,0.21,0.24,0.45,0.11,0,1.44,0.89,1.81,0,0,0,0,0.14,0
1.41,0.02,3.2,0.67,0.31,2.08,0,0.02,0,0.66,0.95,0.3,0.87,0,0,0,0.12,0
1.78,0.41,2.74,1.5,0,2.38,0.04,0,0,0.66,0.88,0.4,0.22,0,0,0,0,0
2.54,0,2.37,0.64,0.63,2.24,0.46,0.31,0.11,0.86,1.25,1.39,0.86,0.16,0,0,0,0
0.28,0.6,2.34,0.79,0.25,2.11,0,0.17,0,0,1.01,0.48,0.82,0,0,0,0.91,0
2.32,1.3,1.59,0.99,0,0.32,0,0,0,0.89,0.61,0.18,1.08,0,0,0,0.06,0
2.16,1.11,1.08,0.33,0,0.07,0,0,0,0.18,0.24,0,1.15,0.28,0,0,0.71,0
1.45,0.83,2.19,0,0,1.42,0.86,1.3,0,0.12,0.58,0.46,0,0,0,0,0.59,0
1.09,1.01,0,0,0.51,2.17,1.24,0.51,0,0,1.35,2.92,0,0.07,0,0,1.02,0
1.77,1,1.63,1.07,0.21,0.85,0.87,1.43,0,0.72,0.7,3.29,0,0.09,0,0,0,0
2.21,1.12,1.47,0.51,0.12,0,0.77,1.7,0.03,0.74,1.26,1.91,0,0,0,0,0.99,0
2.31,0.46,1.82,0,0.75,2.31,0.36,0.15,0,0,1.87,2.47,1.7,0,0,0,0.92,0
1.5,0.39,2.44,2.05,0.23,2.74,0.26,0,0,0,1.27,0.1,1.25,0,0,0,0.05,0
0,0,1.47,0.34,0.74,2.08,1.65,2.12,0.14,0.19,0,0.4,2.11,0.13,0.4,0,0,0
0.65,0,0.02,0.78,0.08,0.78,0.71,1.76,0.33,0.66,0,0,0,0,0.85,0.15,0,0
0,0,0.88,1.03,0,0.64,1.98,0.54,0,0,0.39,0.44,0.25,0,0,0.12,0,0
0.71,0,0.06,0.74,1.77,2.73,1.2,1.73,0.09,0,0.1,0,0,0,1.5,0,0,0
0,0.21,0.27,1.06,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0
1.18,0.53,0,0,0.51,0,0.75,0.96,1.85,2.04,0,0,0.43,0,2.22,0,0,0
0.41,0.8,0,2.48,0.47,1.88,2,0.96,0.14,0.06,0.3,0,2.09,0,1.44,0.36,0,0
1.26,1.72,1.06,0.98,0,0,0,0.76,0,0.16,0.71,0.93,0.41,0,0.58,1.05,0,0
1.13,2.47,0,0.14,0.56,2.75,2.06,0.61,0.21,1.13,0,0.91,0.04,0,0.89,1.65,0,0
0.94,0,0.43,0,2.44,2.89,2.27,3.29,1.42,2.33,0,0,0,0,2.41,0,0,0
0,0,0,0,0,0,0.87,0.49,0,0,0.8,0,1.1,0.11,0,0,0,0
0.45,0,1.87,0,1.64,1.79,0.49,2.55,0.98,1.72,0.25,0.12,0.5,0,1.1,0,0,0
0,0,0.42,0,0,0,1.28,0,0,0.17,0,0,0.04,0,0,0,0,0
0.03,0,0.23,1.22,0.97,2.03,1.56,1.14,0.31,0,0.31,0,0,0,1.73,0.57,0,0
1.17,0,4.33,0.56,0.93,0,0.47,2.2,0.98,1.16,0.26,0,0.04,0,1.42,0.36,0,0
0.98,1.98,0.78,0.49,1.01,1.77,1.41,2.17,1.24,2.35,0.15,0.7,0.49,0,1.1,0.79,0,0
0.38,0,0.81,0.39,0,0.37,0.32,1.49,0,0,0,0.02,0.73,0,0.96,0,0,0
0.21,0,1.43,1.08,1.2,0.66,0.78,1.63,0.79,1.57,1.1,0,3.04,0,1.12,0,0,0
0,0,4.17,0.12,0.65,2.44,1.03,2.11,0.01,1.05,1.17,1.29,0.09,0,0.42,1.65,0,0
0,0.76,0,2.61,0,0.04,0,0,0,0,1.73,1.94,0.44,0,0.28,0.59,0,0
0,0,1.38,0,1.32,3.4,3.36,1.67,0,0.11,1.34,0.62,0.57,0,2.12,1.32,0,0
0.99,0.31,0.5,0,0,2.01,0.99,0,0,0.2,1.68,0.98,1.81,0,0,0.23,0.55,0
2.25,3.97,1.28,4.55,0.4,0,1.49,2.02,0.42,1.46,0,0.03,0,0,0.93,0,0,0
0,0,0.61,1.58,0.7,2.54,1.34,1.04,0,0.26,1.16,0.88,1.53,0.24,0.88,1.03,0,0
0,0,1.9,1.03,1.25,3.96,2.75,2.03,0.17,1.16,0.22,0,1,0,3.06,0,0,0
0,0,1.02,0,0.28,0.53,0.19,0.54,0,0,0.71,0,0.53,0,0,0,0.3,0
1.14,0,1.3,0.01,1.87,3.76,1.31,1.57,0,0.61,1.27,0,0.6,0,2.16,0.07,0,0
1.43,0,0.8,1.48,1.06,1.57,2.07,0.58,0,0,1.08,0,1.56,0,1.1,1.23,0,0
1.15,0,2.06,1.54,1.96,3.27,0.49,1.76,1.51,2.79,1.24,1.16,0.34,0,1.17,0,0,0
0.38,0,0.01,0,0,0,0.23,0.75,0,0,0.01,0.44,0.94,0,0.15,0,0,0
0.19,0,1.48,0,0.83,2.7,2.02,1.08,0,0.58,1.13,1.15,1.14,0,0,0,0,0
0.05,0,1.34,0,2.25,2.63,2.76,3.07,1.62,3.54,1.12,0.83,1.67,0,3.32,0.04,0,0
0,0,2.15,0,0,0,0.9,1,0,0,1.5,2.22,0,0,0,0,0,0
0,0,1.16,0.91,0.43,3.85,2.69,1.7,0,2.51,1.27,1.2,0,0.01,2.58,0.59,0,0
0,0.06,0.63,0.42,0,0,0.84,1.3,0,0.54,0.26,2.09,0,0.29,0,0.56,0,0
0,0,0.37,0,2.17,1.25,0.93,0.78,1.49,1.04,0,0,0.66,0,0,0,0.21,0
0.88,0.22,0.56,0,0.2,0,1.45,1.79,0.45,2.18,0.49,1.57,1.48,0,1.36,1.5,0,0
0,0,1.12,2.93,0,0,0,0,0,0,0.56,0,1.59,0,0.03,0.28,0,0
0.66,2.18,0.48,2.76,0,0.65,0.31,1.4,0,0.78,1.77,1.58,0,0,0.17,0.05,0,0
0,0,0.4,0,1.81,0.17,2.17,3.22,1.3,3.32,0,0.65,0.05,0,1.89,0.37,0,0
0.15,0,1.61,0,0,2.41,1.92,1.14,0,0.07,1.69,0.98,0.93,0,0,0,0,0
0.13,0.13,0,0,2.04,0.75,2.72,2.25,0.92,2.31,1.28,1.15,0.68,0.51,0.97,0.56,0,0
0.39,0,0,0.06,1.47,1.28,0,1.16,1.92,1.89,0,0,0.47,0,0.11,0,0.16,0
0.25,0,2.43,0.02,1.23,1.52,1.03,2.96,0,0,1.22,0.72,1.58,0,0.43,0,0,0
0,1.57,0,1.56,0.11,2.26,2.04,0.27,0,0.01,0.45,0.35,0.04,0.12,0.13,0.25,0,0
0,0.44,1.53,2.22,0.85,0,1.24,1.14,0.92,0.68,0,0.14,0.42,0,2.14,0,0,0
2.22,1.22,0,1.24,0.5,0,0.53,2.24,1.83,0.93,0,0,0.21,0,2.42,0.44,0,0
2.22,2.45,0,1.48,1.54,0.98,1.22,0.92,1.71,0.65,0,0,0.52,0,3.5,0,0,0
0,0.51,1.78,0.74,2.51,2.31,2.91,2.91,0.7,1.02,0,0,0.09,0,2.48,0,0,0
1.4,0.92,0.04,2.38,0.22,0.94,1.61,1.53,1.39,1.39,0.35,0,0.32,0,2.6,0,0,0
0.64,1.55,0.04,2.36,1.07,0.71,1.3,2.39,0.54,2.48,0.1,0.18,0,0,1.11,0,0,0
0.69,2.39,0,0.56,0.07,0,1.87,0.49,0,1.03,0.04,0.65,0.38,0.15,1.13,1.93,0,0
0.78,1.11,0.32,0.67,0,0,0.78,0,0,1.14,1,2.57,0.65,0,0,0,0,0
1.22,0.27,0,0.73,1.53,2.01,1.19,1.12,0.86,1.81,0.38,0,1.86,0,3.13,0,0,0
0,0.19,0.51,0,0.22,0,0.82,1.91,0.2,0.57,0.47,1.92,0,0.64,0.71,1.17,0,0
0.38,0,3.38,1.29,1.56,1.29,2.11,2.54,0.99,2.4,0.38,0,1.18,0,3.47,0.04,0,0
0,0,0.03,0,1.7,1.27,0.62,0.28,1.26,1.44,0,0,0.92,0,0,0,0.73,0
0,0,1.15,1.28,1.58,2.16,0.87,1.4,0.52,0.51,2.07,0,2.4,0,3.28,0,0,0
0,0,1.19,0,1.1,2.83,3.08,1.75,0.4,2.89,0,1.19,0.12,0.31,0.4,0,1.85,0
1.88,0,0.88,0.98,0,0,0,0.4,0,0,0,0,0.47,0,0.78,0,0,0
1.02,2.23,0.42,2.36,0.45,0,1.08,1.48,1,1.94,0,0.29,0,0.19,1.41,0.33,0,0
0.37,0.16,0,0.03,0,0,0.08,0,0,0.38,0.64,0.82,0.17,0.36,0.61,0.82,0,0
0,0,1.3,0.15,1.16,4.27,2.1,1.58,0.62,0,0.21,0,0.55,0,3.73,0,0,0
0.39,0.57,0.46,1.73,1.56,2.87,2.72,0.21,1.25,1.73,0,0,0,0,3.6,3.44,0,0
0.61,1.88,1.36,0.88,1.62,3.4,2.61,2.16,0,1.64,1.23,0,0,0,2.92,0.47,0,0
0.08,0,0,0,0,0,0.8,1.53,0,0,0,0.05,0,0.19,0.41,0,0,0
0,0,0.54,0,0.64,1.18,2,0.1,0,0,0,0,0,0,1.08,0,0,0
0,0.22,0,0,0,0,0.39,2.01,0.22,0.66,0,0.38,0,0.09,1.43,0.84,0,0
1.21,0.86,0.21,0.07,0,0,1.52,0,0,0,0,0.31,0.11,0,0.29,0,0,0
0,0,1.53,1.06,0.44,0.69,2.57,1.97,0,0.78,1.11,1.18,0,0,1.48,0.76,0,0
0,0,0.9,0,1.37,3.06,2.07,1.86,0.17,0.34,0,1.82,0,0,0,0,0,0
0,0.3,1.27,0,2.92,2.38,3.23,3.03,2.01,2.66,0,0.84,0,0,3.76,0,0,0
0.91,0.88,2.84,0.45,1.86,3.49,1.84,2.48,0.78,2.22,0.84,0,0,0,2.21,0,0,0
0.6,0.4,1.41,3.68,0.3,0,0.66,1.29,0.4,0,1.12,0,0.78,0.26,0.99,0,0,0
0.59,0.11,0.69,0,0,1.71,0.98,0,0,0.22,1.47,1.12,1.64,0,0,0,0.39,0
0.09,0,0,0,0,1.56,1.84,0.19,0,0,1.03,0.86,0,0,0.85,0.8,0,0
0.28,0.91,1.37,1.14,1.46,1.37,1.26,2.9,1.43,2.92,0,0.82,0,0,2.33,1.32,0,0
0.92,0.98,0,0.34,0.99,0,0,0.53,1.44,1.25,0.94,0,1.24,0,2.13,1.92,0,0
1.23,0,0,0,0.4,1.38,1.54,2.61,0,1.47,1.26,1.74,0.27,0,0.45,0,0.66,0
1.43,0,0.8,1.48,1.06,1.57,2.07,0.58,0,0,1.08,0,1.56,0,1.1,1.23,0,0
0.61,0.2,1.73,0,0.88,0.74,2.06,1.57,0.01,1.44,0.07,1.38,0.37,0.37,0.7,0,0,0
0.48,0,2.08,0.25,0.09,2.74,2.12,1.1,0,0.45,1.61,1.23,0.82,0,0.31,0,0,0
0.24,0,0.83,0,0.59,0.64,1.59,1.46,0.38,0,0.22,1.43,0.68,0.01,0.4,0.42,0,0
0,0,0,0.43,0,0.38,1.97,0,0,0,0.09,0.07,0.38,0,1.45,0,0,0
0,0,0.65,0,1.07,3.31,3.65,0.89,0,0.16,1.01,0.89,0.59,0.99,0,2.65,0,0
0,0,0,0,2.55,3.34,1.3,2.49,2.2,2.06,0,0,1.05,0.09,2.41,0,0,0
0.48,0.13,1.03,1.59,0,1.09,0.64,1.7,0,1.99,1.03,1.01,0.1,0.29,0.26,0.01,1.18,0
0.29,0,1.43,1.32,1.98,3.33,1.54,1.52,0.94,0.52,1.7,0,1.88,0,3.26,0,0,0
0.8,0.07,0.41,0,0,2.3,2.41,0,0,0.22,0,0.81,0,0.11,0,0,0,0
0.18,0,0.15,0.54,0.44,2.58,0.95,1.6,0.88,1.99,0,0.82,0.07,0,0,0,0,0
