 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,emotion
3.12,3.31,1.26,2.25,0.05,1.49,0.22,0.47,0,0,1.1,0,0,0,4.51,2.93,0.08,6
2.48,2.12,1,2.96,0.5,2.24,0.4,0.57,0,0,1.16,0,0.14,0,3.99,0.21,0,6
3.66,3.17,1.36,1.95,0.91,1.64,0.13,0.66,0.14,0,1.89,0.22,2.14,0,5,0.95,0,6
2.78,3.25,1.65,2.51,0.41,0.54,0.31,0.09,0,0,1.03,0.43,0,0,3.96,0.54,0,6
3.28,3.39,1.08,3.06,0.5,1.6,0.36,0.08,0,0,1.04,0,0.52,0,4.2,1.35,0,6
2.66,3.25,0.39,2.75,0,1.59,0.57,0.35,0,0,0.84,0.27,0.7,0,4.12,1.8,0,6
3.9,4.67,0.09,3.32,0.03,0,0,0.53,0.39,0.58,2.65,1.77,0,0,3.09,0,0.39,6
3.18,3.08,1.94,1.77,0.55,1.92,0.49,0.89,0.06,0,1.43,0,0,0,4.41,1.16,0.09,6
2,2.57,0.17,4,0.06,0.76,0.87,0,0,0,0.6,0,0.86,0,1.71,1.79,0.06,6
2.88,2.24,1.27,0.73,0.55,2.42,0.28,0.91,0,0.02,1.09,0,0.76,0,4.54,2.66,0.07,6
2.21,2.11,1.43,1.54,1.07,3.03,1.23,0.74,0,0,1.3,0,1.05,0,4.89,3.1,0.67,6
2.31,1.67,1.53,0,1.04,2.7,1.42,1.09,0.1,0,1.3,0,1.21,0,5,2.52,0.63,6
3,2.57,0.39,1.64,0.27,2.84,0.06,0.05,0,0,0.99,0,0,0,4.8,1.34,0,6
3.48,2.82,1.66,2.23,1.02,2.7,0.41,0.62,0.39,0,0.93,0,0.68,0,4.47,1.41,0.44,6
3.09,2.76,1.14,1.38,0,2.01,0.45,0.36,0,0,1.18,0,1.04,0,4.46,2.31,0.12,6
2.62,2.05,1.51,0.62,0.31,3.09,0.17,1.22,0,0,1.54,0,0.48,0,4.67,2.55,0.12,6
2.74,3.21,1.46,2.33,0.52,1,0.61,0.62,0,0,0.99,0,0.66,0,4.85,2.82,0.2,6
3.39,4.38,0.62,3.28,0,0,0,0.71,0.23,0,0.43,1.68,0,0,2.79,0.38,0,6
1.55,2.64,0.63,1.52,0.23,1.14,1.06,0.85,0.09,0,0.48,0,0.26,0,2.86,1.01,0.01,6
2.94,3.55,0.84,1.93,0.27,1.44,0.38,0.68,0,0,1.79,0,0.53,0,4.44,1.61,0,6
2.49,2.89,1.59,2.29,0.28,1.3,0.49,0.44,0,0,1.27,0,0.45,0,4.16,2.27,0.04,6
1.56,1.51,0.8,1.72,0.16,2.46,0.46,0.48,0,0,0.99,0,0.5,0,3.78,3.16,0,6
4.3,2.99,1.05,3.21,0,2.47,0,0.26,0,0,1.06,0,0.35,0,3.33,1.61,0,6
3.62,4.08,1.69,2.68,0.15,0,0,1.06,0.29,0.76,0.49,0.26,0.33,0,4.39,0.27,0,6
3.29,3.86,1.73,4,0.84,1.26,0.48,0.65,0.95,0.46,0,0,0,0,4.49,1,0,6
4.01,4.07,0.59,3.61,0.23,0,0,0.53,0,0,1.32,0.12,0.66,0,3.42,1.19,0,6
2.16,3.12,0,2.66,0,1.5,0,0.13,0,0,1.36,0.5,0.06,0,2.97,1.38,0,6
2.78,2.78,0.66,1.86,0,2.33,0,0,0,0,1,0.26,0.3,0.36,1.5,0.88,0.25,6
2.25,3.89,1.06,0.27,0.29,1.15,0,0.49,0.84,1.01,0.55,0.56,0,0.21,2.93,2.59,0.52,6
2.39,2.06,1.15,0.53,0.22,2.61,0.1,0.38,0,0,1.69,0,0,0.1,4.38,0.94,0.23,6
2.83,2.92,1.52,3.03,0.18,0.97,0.14,0,0,0,0.37,0.61,0,0,3.46,1.28,0,6
3.98,3.76,1.02,2.88,0,0.56,0,0.64,0,0,1.29,0.24,0.46,0,4.33,0.46,0,6
3.85,4.02,1.67,4.16,0.31,0.33,0,0.58,0.6,0.04,0.47,0,0.42,0,4.04,0,0,6
1.71,2.78,1.08,3.04,0.58,1.11,0.72,1.04,0,0,0.81,0,0.06,0,4.3,1.76,0.04,6
2.59,2.78,1.36,0.9,0.17,1.72,0.36,0.21,0.49,0,1.43,0,1.58,0,5,1.28,0.53,6
2.05,1.99,1.46,0.22,0.67,2.47,0.83,0.81,0.03,0,1.46,0,0.83,0,4.93,2.19,0.9,6
3.02,3.04,1.71,1.62,1,2.14,1.25,1.14,0.54,0.46,0.87,0,0.92,0,4.98,2.57,0.23,6
0.85,2.15,0.07,0.61,0,0.65,0.5,0.4,0,0,0.26,0,0,0,3.07,2.97,0.71,6
3.09,2.22,1.15,0,0.17,0.05,0,0.6,0.06,0,1.63,0,1.7,0,4.63,1.37,0.45,6
3.63,3.62,0,4.92,0.12,0.63,0,0.63,0.7,0.03,0.93,0,0,0,4.85,0.99,0,6
4.08,3.81,1.75,2,0.18,2.27,0.31,0.59,0.09,0,1.87,1.35,1.4,0,4.24,0,0,6
3.02,4.08,0.47,2.76,0,0.08,0,0.73,0,0,1.06,0,1.5,0.82,4.46,0,0,6
2.45,3.57,0.53,1.32,0.07,1.25,0,0,0,0,1.27,0.3,1.26,0,4.19,1.23,0.57,6
3.14,4.73,0.95,2.83,0,1.79,0.4,0.5,0.19,0,0.12,0,0,0,3.56,1.84,0,6
0.67,0,2.92,1.09,1.11,3.5,1.76,0.84,0,0,0.29,0.07,0.32,0.51,2.11,1.05,0,6
3.12,3.94,2.02,0.71,0.41,2.04,0.51,0.89,0.3,0.01,1.21,0.12,0.91,0,4.42,0.69,0.37,6
3.07,2.88,2.25,0.38,0.92,3.13,1.36,0.96,0.47,0,0.72,0,0.44,0,3.61,0.9,0.92,6
1.99,1.28,1.85,1.83,0.73,3.76,0.73,0.99,0.07,0,1.11,0.51,0.55,0,3.82,1.2,0.25,6
1.77,2.37,0.57,2.91,0.65,1.79,0.78,0.83,0,0,1,0.14,0.81,0,4.3,1.6,0,6
4.23,3.91,0.89,3.37,0.36,1.04,0.37,0.85,0.86,0,0.54,0,0.28,0,4.04,0.37,0,6
2.43,4.06,0.75,1.81,0.31,0,0,1.38,1.01,0,1.4,0.3,0.71,0,3.08,0,0,6
2.9,2.39,1.08,0.86,0.96,2.31,1.28,1.08,0.17,0.66,1.28,0,1.49,0,5,2.42,0.41,6
1.89,1.8,1.7,0.5,1.53,3.04,2.22,2.39,0.34,0,0.72,0,0.14,0,5,2,0.21,6
2.29,2.48,1.49,2.03,0.5,1.6,0.72,0.57,0,0,1.19,0,0.9,0,4.8,2.87,0.46,6
0.96,0.75,0.87,0.54,0.54,1.78,0.85,1.61,0,0,0.9,0,0.04,0,3.77,1.77,0.47,6
2.01,1.13,2.83,0.6,1.29,3.55,0.96,1.06,0.47,0,0.36,0.16,0,0,2.47,0.55,0.32,6
4.17,3.55,1.1,3.35,0,1.11,0.03,0,0,0,1.25,0.07,0.95,0,4.04,0,0,6
3.51,3.21,0.5,3,0,1.74,0,0,0,0,1.89,0,0.97,0,3.6,0,0,6
3.16,4.39,0.55,2.19,0,0.21,0.21,1.21,0.35,0.29,0.37,0,0,0,4.13,0.55,0,6
3.35,3.76,0.76,2.53,0.07,0,0.19,1.14,0.76,0.5,0.71,0.05,0,0,4.57,0.46,0.05,6
1.46,3.38,0.98,1.89,0.35,0.24,0.56,0.69,0.62,0.17,0.07,0.68,0,0,2.74,0,0,6
3.46,4.55,0.13,3.42,0,0.52,0,0.37,0.64,0,0.94,1.76,0,0.34,2.29,1.69,0,6
3.5,3.16,0.88,2.03,0,1.84,0,0.96,0,0,1.02,0,0,0,3.6,0.99,0,6
3.69,3.72,1.03,3.38,0.45,1.79,0.16,0.87,0.26,0,1.64,0.87,1.29,0,4.86,0,0,6
3.03,4.37,0.45,2.65,0,0,0,0,0.37,0.22,0,0,0.74,0,1.89,0.32,0,6
2.03,2.96,0.56,1.23,0.8,0.45,0,0,1.03,0.9,0,0,0.7,0,3.01,1.74,0,6
1.85,2.53,0.64,0.06,0.75,1.09,0,0.41,1.07,1.01,0,0,0.51,0,2.97,1.89,0.04,6
3.18,3.1,1.56,1.01,0.01,1.66,0,0.01,0.47,0.05,0,0,0.15,0,2.05,1.25,0,6
3.19,3.64,1.39,1.23,0.08,0.89,0,0.6,0.6,0,0.04,0.23,0,0,2.68,1.43,0,6
3.94,4.41,0.28,3.41,0.26,0.19,0,0,1.14,0.77,0,0,0.8,0,3.04,0.93,0,6
0.46,0.48,0,0,0.71,1.57,0,0,0,0,0,0,0,0,0.34,0,0.08,6
2.26,2.91,1.12,1.46,0,0.93,0,0.11,0.14,0,0.99,0.3,1.16,0,2.65,1.91,0,6
2.51,3.17,0.71,0,0.92,1.69,0.09,1.11,0.52,0.79,0,0.04,0.7,0,2.58,1.95,0.11,6
3.04,4.31,1.4,1.34,0,0.75,0,0.63,1.07,0,0.78,1.03,0.09,0,2.72,2.37,0.64,6
2.08,2.25,0.47,0.88,1.01,1.59,0,0,2.14,1.45,0,0,0.97,0,1.75,1.02,0,6
1.23,1.06,1.04,0.8,0.21,0.97,0,0.31,0,0.2,0.19,0.31,0.26,0,2.81,1.72,0,6
2.09,3.05,1.13,2.08,0,0.2,0,0,0,0.14,0,0,0.26,0,2.73,2.03,0,6
2.65,1.67,0.47,0.08,0.84,0.78,0,0.83,1.63,0,0.44,0,0.81,0,2.66,0,0,6
1.39,1.82,1.69,0,0.23,0.3,0,0.94,0,0.43,0,0.11,0.28,0,2.37,1.43,0,6
1.27,1.05,0.16,1.74,0.05,1.31,0,0,0,0,0,0.2,0,0,1.85,2.01,0,6
2.32,3.21,1.66,2.47,0,0.43,0,0.8,0.31,0,0,0.29,0,0,2.92,0.97,0,6
1.82,1.5,0.18,0,1.23,2.43,0.04,0.45,1.2,0.95,0,0,0.5,0,2.21,0.02,0,6
2.57,2.91,0.75,2.25,0.01,0,0,0,0.15,0.07,0,0,0.09,0,1.9,1.16,0,6
3.84,4.02,1.12,3.55,0,0,0,0,0.1,0,0.48,0,0,0,2.82,0.96,0,6
1.97,2.32,1.07,2.63,0.4,1.71,0,0.07,0.16,0,0.8,0.04,0,0,3.74,1.25,0,6
2.69,3.53,1.42,2.82,0,0,0,1.14,0.66,0,0,0,0,0,3.36,2.54,0,6
3.21,3.87,0,3.36,0,0,0,0,0,0,0.04,0,0,0,1.38,0.02,0,6
3.07,2.97,0.64,1.02,0,1.37,0,0,0.6,0,0.77,0.05,0.57,0,2.45,1.18,0,6
1.88,2.28,0,1.3,0,0.62,0,0,0,0,0,0,0.11,0,2.23,1.04,0,6
2.23,2.08,1.12,1.08,0,0,0,0,0.35,0,0.15,0,0,0,1.84,1.45,0,6
3.95,4.7,1.21,3.35,0,0,0,0,0.82,0,0,0,0,0,1.47,0.54,0,6
2.93,3.65,0.31,3.14,0.1,0.66,0,0,0.87,0,0.06,0,0.47,0,3.35,1.57,0,6
2.59,2.9,0.52,1.96,0,0,0,0.47,0.19,0.52,0,0.23,0.16,0,2.09,1.39,0,6
2.07,3.9,1.68,2.4,0,0.96,0,0,0,0.22,0,0.3,0.85,0,2.78,1.19,0,6
1.77,2.59,0,1.28,0.92,2.31,0,0.01,1.03,0.31,0,0,1.1,0,2.53,0.44,0,6
0.96,1.68,0.54,1.74,0.56,0.78,0.15,0,0.59,0.33,0,0,0.32,0,2.45,1.66,0,6
2.18,2.64,0.88,3.2,0,0,0.1,1.52,0.99,0,1.38,0,0,0,2.47,1.28,0,6
2.28,3.28,1.16,1.58,0,0.31,0,0,0,0,0,0.01,0.52,0,1.91,1.75,0,6
2.73,2.64,0.06,1.04,0.36,0,0,0,0.87,0.91,0,0,0.5,0,3.01,0.37,0,6
1.86,2.32,0.66,0.71,0.51,1.29,0,0,0.66,0.67,0,0,0.38,0,1.82,1.83,0,6
0.99,1.99,0.38,0.14,0.04,0.94,0,0,0,0.31,0,0,0.01,0,1.64,0.68,0,6
2.84,3.79,0,2.79,0,0,0,0,0,0,0,0,0,0,0.88,0.39,0,6
1.71,3.23,0,2.01,0.41,0,0,0,1.01,0.36,0,0,0.52,0,2.48,0.2,0,6
3.5,3.57,1.01,2.61,0,0,0,0,0.27,0,0.38,0,0.51,0,3.78,1.03,0,6
2.47,2.28,0.38,0,0.42,0.57,0,0.54,0.9,0,0.24,0,1.31,0,2.62,0.08,0,6
4.09,2.51,1.29,1.44,1.16,0.62,0,0.41,0.51,0,0.65,0,0.19,0,4.34,0.81,0,6
2.6,2.62,0.41,1.15,0.65,1.03,0,0.2,1.41,0.76,0,0,0.12,0,2.7,1.83,0,6
0,0,0.72,1.3,0,0,1.73,1.21,0,0,0.83,0,0,0,1.49,1.94,0,6
1.57,2.18,0,1.64,0,0,0,0,0,0,0,0,0,0,0.58,0.63,0,6
2.88,3.77,0.71,1.99,0,0,0,0,0,0,0.04,0.4,0,0,1.93,1.68,0,6
2.38,2.89,1.04,3.01,0,0.18,0,0,0,0,0,0.13,0.06,0,1.4,1.14,0,6
2.25,2.6,1.45,1.55,0,0.29,0,0,0,0.51,0,0,0,0,1.91,0.78,0,6
1.35,0,0.73,0.97,0,0.04,0,0,0,0,0.56,0,0.52,0,0,0.15,0,6
2.16,3.14,1.25,2.34,0,0.12,0,0.22,0,0,0,0.11,0,0,2.88,1.4,0,6
3.65,3.34,0.78,2.44,0.49,0.35,0.03,0.33,0.29,0.09,0,0,0,0,3.34,0.67,0,6
1.5,3.66,1.27,3.22,0,0,0,0,0,0,0,0,0,0,2.58,1.41,0,6
2.58,2.37,1.67,1.41,0,1.71,0,0,0.16,0,0.44,0.16,0,0,1.84,1.18,0,6
2.58,3.27,0,2.47,1.85,0.21,0,0.71,3.16,1,0,0,0.14,0,2.66,0.81,0,6
2.82,4.11,0.47,2.96,0,0,0,0,0.31,0,0,0,0,0,1.34,0,0,6
0,0,0,2.53,0,0,0.16,0.37,0,0,0.82,0,0.47,0,1.6,1.46,0,6
3.23,3.36,0.6,1.16,0,0.72,0,0,0.44,0,0.27,0.08,0.61,0,2.31,0.08,0,6
3.87,4.15,1.39,2.49,0,0,0,0,0,0,0.26,0,0.07,0,2.68,1.86,0,6
3.77,4.12,1.01,1.01,0.74,1.13,0,0.88,1.78,0.21,0,0,0,0,2.9,0.31,0,6
2.06,2.87,1.18,3.28,0.45,0,0.27,1.99,0.97,0,0.39,0.09,0,0,3.71,1.02,0,6
2.98,2.52,3.85,1.81,1.28,0.09,0.17,2.52,1.41,0,2.14,3.32,0.13,0,3.1,0.2,0,6
2.55,2.29,0.12,1.9,0,0,0,1.48,1.44,0,0.47,0.51,0,0,3.6,0,0,6
0.94,0,1.83,0.96,0.69,1.38,0.39,0.19,0.28,0,0.43,0.1,0,0,2.76,0,0,6
2.28,0.97,1.6,2.77,0.33,0,0.07,1.74,0.97,0,0.9,1.01,0,0,2.49,0.12,0,6
1.88,2.58,1.21,2.52,0.6,0,0.65,2.04,1.56,0,0.02,0.03,0,0,3.51,0.08,0,6
1.24,0.83,1.07,0,2.33,0.68,1.19,1.9,1.65,0,0.19,0,1.86,0.44,4.15,1.66,1.32,6
0,0,1.83,2.48,0,0,1.18,2.1,0,0,0.57,0.66,0,0.04,1.4,1.89,0,6
1.84,2.25,0.2,2.25,0,0,0,0,0,0,1.67,0,0,0,2.64,1.08,0,6
1.13,0.81,2.1,2.1,0,1.78,0,0.26,0,0,0.29,0,0,0,3.06,1.58,0,6
1.83,2.64,2.02,2.69,0,0,0,0.76,0.06,0,0.43,0,0,0,2.66,0.98,0,6
0.98,1.75,1.86,2.37,0.12,0,0.48,0.61,0,0,0,0,0,0,2.22,0.62,0,6
1.63,3.71,2.11,2.46,0,0,0.45,0.84,0,0,0.42,0,0,0,1.06,1.18,0,6
2.35,2.4,1.66,2.18,0.16,0,0,1.14,0,0,0.08,0,0,0,2.76,0.6,0,6
1.57,0,2.97,2.64,0.57,1.18,0.74,0.8,0,0,0,0.37,0,0,1.44,0.2,0,6
2.01,3.33,1.37,2.41,0,0,0,0.73,0.44,0,0,0.37,0,0,0.49,0,0,6
2.17,4.11,0.08,3.23,0.32,0,0.68,1.21,1.18,0,0,0,0,0,2.74,0,0,6
2.47,1.89,2.09,2.66,0.99,1,0.44,2.25,1.1,0,1.02,2.01,0,0,3.94,0.69,0,6
0,0,1.43,1.84,0,0,1.19,2.48,0.39,0,1.37,1.1,0,0,3.28,1.08,0,6
3.02,1.25,2.56,1.63,0.53,0.24,0,0.71,0,0,1.38,1.8,0,0,2.9,1.11,0,6
1.86,1.07,2.77,1.66,1.14,0.52,0.29,1.43,0.43,0,1.38,1.21,0.8,0,4.22,0.19,0,6
3.57,2.42,3.47,2.5,0.31,1.14,0,1.52,0,0,1.06,1.2,0,0,3.18,0.39,0,6
2.89,3.13,2.88,2.58,0.89,0.09,0.21,1.26,1.08,0.28,0,0.28,0,0,3.46,0.45,0,6
1.62,2.54,1.66,1.79,0.15,0,0.24,1.74,0.64,0,0.05,0.81,0,0,2.14,0.29,0,6
2.1,3.15,2.38,3.62,0.13,0,0.41,1.89,0.59,0,0.77,1.62,0,0,2.66,0.58,0,6
2.08,3,3.08,3.01,0.74,0,0.54,2.23,1.38,0,0.37,2.1,0,0,3.45,0,0,6
1.93,3.12,2.1,2.96,0.54,0.68,0.76,1.67,1.2,0,0.29,0,0,0,3.32,0.4,0,6
2.32,2.38,2.11,3.53,0.27,0.29,0.33,1.06,0.48,0,0.83,1.01,0,0,2.36,0.36,0,6
2.08,3.09,2.55,2.77,0.39,0,0.32,2.13,1.06,0,0.75,1.75,0,0,2.72,0.21,0,6
2.58,3.13,0.9,2.17,0,0,0.36,2.1,1.95,1.11,1.29,0.43,0.4,0,3.21,2.78,0,6
2.38,2.25,1.81,3.09,0.8,0.19,0,1.31,0.83,0,0.99,1.36,0,0,3,0.4,0,6
2.14,1.34,2.25,3.62,0.41,0.57,0.15,1.03,0.09,0,1.12,1.08,0,0,2.25,0.51,0,6
2.95,2.34,3.66,2.65,0.39,0,0,1.91,0.49,0,1.69,2.65,0,0,3.34,0.81,0,6
1.27,1.3,0.51,3.25,0.59,0,0.15,2.39,1.76,0,1.97,0.99,0,0,4.47,0,0,6
2.1,2.15,0,1.82,0.26,0.19,0.62,1.96,1.44,0,0.38,0,0,0,3.31,0.55,0,6
2.16,2.03,0.09,2.65,0.31,0.28,1.1,2.3,1.28,0,1.08,0,0,0,4.07,0.51,0,6
1.82,1.48,0.73,1.54,0.08,0,1.17,2.3,1.39,0,0,0,0,0,3.71,0.16,0,6
2.6,2.27,0.51,1.61,0.23,0,0.5,2.08,1.7,0.18,0,0,0,0,4.02,0.07,0,6
1.16,1.11,0.56,2.12,1.37,0.24,1.01,2.89,1.75,0,0.33,0,0,0,5,0.73,0,6
2.43,1.75,0.4,2.57,0.17,0,0.48,1.76,1.29,0,0.08,0.08,0,0,2.94,0,0,6
2.79,4.54,0.87,3.06,0,0,0.65,1.79,1.27,0,3.44,1.38,1.06,0,2.62,0.2,0,6
2.61,3.31,0,2.54,0.28,0,0.9,2.33,1.52,0,0,0.25,0,0,5,1.14,0,6
2.75,0.82,3.62,2.43,1.54,1.84,0.03,1.07,0.29,0.52,1.7,0.23,1.99,0,4.25,1.77,0,6
2.77,1.53,1.52,1.89,0.35,0.51,0,0.84,0,0,0.42,0,0.64,0,3.65,0.58,0,6
1.92,3.94,1.23,2.9,0.66,0,0.97,2.19,1.25,0,0.26,2.6,0,0,2.23,0.18,0,6
2.31,2.42,1.55,3.03,0.52,0.42,0.97,2.33,1.27,0,0,0,0,0,3.6,0,0,6
2.95,3.47,1.4,2.94,0.12,0,0.61,2.58,1.66,0,0.27,0.18,0,0,3.71,0,0,6
2.12,1.97,1.76,1.6,0.53,0,1.18,2.82,1.84,0,0.31,0,0,0,4.5,0,0,6
2.32,2.71,1.47,3.84,0.59,0,0.23,2.38,1.73,0,0.57,0.34,0,0,4.09,0,0,6
2.19,2.47,0.76,3.75,0.87,0,0.55,2.55,1.24,0,0.56,0.9,0,0,3.34,0.04,0,6
1.99,3.24,0.23,4.24,0.69,0,0.53,2.27,1.65,0,0,0,0,0,3.92,0.88,0,6
3.24,4.31,1.06,3.23,0,0,1,1.54,1.22,0,1.92,0,1.26,0,4.72,1.88,0,6
1.55,1.93,0.95,1.99,0.43,0,1.09,1.63,0.74,0,0.12,0.67,0,0,2.55,0.07,0,6
2.56,2.56,0.74,2.67,0,0,0.15,1.77,1.28,0,0,0.17,0,0,3.08,0.18,0,6
1.01,1.58,0,2.47,0.3,0,0.78,2.6,0.92,0,0.51,0.06,0,0,4.44,1.21,0,6
1.95,2.99,1,2.5,0,0,0.22,0,0,0,0.85,0.07,0,0,2,0.15,0,6
0.95,0.96,0.55,0.79,0.81,0.09,0.79,3.04,2.02,0,1.55,1,0,0,5,0,0,6
1.49,1.41,0.86,0.3,0.87,0,0.67,3.15,1.81,0,1.55,2.02,0,0,4.23,0,0,6
1.55,2.57,0.54,2.11,0.53,0,0.61,1.79,0.97,0,0.15,1.12,0,0,4.02,0.2,0,6
1.69,2.37,0,2.01,0.69,0,0.6,3.01,2.44,0,1.07,0.06,0,0,5,0.77,0,6
2.11,2.4,0.38,2.32,0.11,0,0.41,2.13,1.02,0,1.14,0.5,0,0,3.63,0.23,0,6
1.94,1.77,0.44,2.52,0.02,0,0.78,2.37,1.45,0,1.42,2.26,0,0,3.51,0,0,6
2.27,3.37,1.29,2.22,0,0,0.58,0.98,0.6,0,0.11,0.51,0,0,1.38,1.28,0,6
2.49,2.92,0.84,2.18,0.97,0,0.58,2.7,1.68,0.29,0.75,0.5,0.66,0,5,0.89,0,6
1.03,1.37,0.46,2.02,0.49,0,0.88,2.31,1.3,0,1.76,1.78,0,0,3.11,0,0,6
2.08,2.2,0,1.91,0.38,0.28,0.46,2.7,1.83,0,1.12,0.72,0,0,4.3,0.14,0,6
2.29,2.86,3.35,3.31,1.04,0,0.74,3.1,2.5,0,0.49,0.53,0,0,4.59,0,0,6
4.17,3.77,2.56,3.85,1.07,0.35,0,2.48,2.65,0,1.88,1.26,0,0,4.87,0,0,6
2.7,2.7,2.74,3.2,1.07,0.47,0.59,2.66,2.34,0,0.79,0.82,0,0,4.86,0.65,0,6
3.04,3.14,2.88,3.86,1.15,0,0,2.5,3.24,0.11,0.88,0.98,0,0,4.55,1.66,0,6
2.74,2.92,2.84,3.61,1.34,0.46,0.88,2.52,2.24,0,1.2,0.75,0,0,4.26,0.62,0,6
0,0.86,0.76,0.56,0,0.68,0.87,0.51,0,0,0.75,0,0,0,2.34,2.75,0,6
0.37,0,2.21,0.86,0,2.21,1.04,1.07,0,0,1.29,0.03,0.24,0.12,2.89,2.91,0,6
2.62,2.53,1.08,2.81,0.31,1.39,0,0,0.26,0,0.65,0,0.02,0,3.66,3.21,0,6
0,0,1.26,3.11,0,0,0,1.46,0.13,0,0.51,2.17,0,0,0.44,1.03,0,6
0.19,0,2.05,0.69,0,1.21,1.31,0.93,0,0,0.67,0,0.35,0,2.55,3.57,0,6
0.14,0,1.7,1.15,0,1.35,1.41,0.2,0,0,0.08,0,0,0,2.39,2.71,0,6
0.89,1.49,0,2.48,0,0,0.15,0.34,0,0,0.63,0,0,0,0.85,0.12,0,6
0.82,0.27,0.85,2.58,0,2,0.54,1.42,0,0,1.27,1.49,0,0,1.94,1.62,0,6
1.32,1.74,0,1.6,0,0.03,0,0,0.13,0,0.83,0.72,0,0,0.79,0.21,0,6
2.13,1.99,1.07,0.79,0,0.6,0,0,0,0,0.76,0.43,0,0.23,1.84,0,0.11,6
1.59,1.62,0.72,0.45,0.15,1.65,0,0.55,0,0,0.31,0,0,0,2.2,1.84,0.15,6
1.57,2.87,1.37,2.67,0,0,0.45,0.38,0.16,0,0,0,0,0,1.12,1.19,0,6
2.39,3.12,0,2.93,0,0,0,0,0.14,0,0.34,0,0,0,0.94,1.45,0,6
0.28,1.91,0.8,2.53,0,1.17,0.58,0,0,0,0,0,0,0.28,1.15,1.53,0,6
1.82,2.31,3.18,2.13,0,0,1.34,2.56,0.78,0.2,1.08,0.85,0,0,2.82,1.08,0,6
0,0.59,2.52,1.39,0,2.04,0.73,0,0,0,0.5,0.54,0.61,0,2.07,1.7,0,6
0.35,1.18,0.39,2.35,0,0.78,0.38,0,0,0,0.38,0,0,0,0.6,1.78,0,6
1.82,1.45,0.51,0.62,2.12,2.87,0.63,2.09,2.52,0.52,0,0,0,0,3.33,1.88,0,6
0.91,0.13,2.07,1.32,0,0.91,1.39,0,0,0,0.46,0,0,0.25,2.04,2.57,0,6
2.94,5,0,5,0,0,0,0,0.66,0,0.64,0,0,0,3.22,0,0,6
2.72,3.33,0.55,4.51,0,0,0,0,0,0,1.21,0,0,0,3.53,1.41,0,6
2.35,4.79,0.12,4.01,0,0,0,0,0.44,0,0.86,0.7,0,0,1.4,0.98,0,6
1.61,3.6,0.14,4.63,0,0,0,0,0.24,0,0.53,0,0,0,2.24,1.07,0,6
1.94,4.31,0.61,5,0,0,0,0,0.36,0,0.94,0.18,0,0,2.46,1.69,0,6
2.29,3.34,1.2,1.47,0,0,0,0,0,0,1.18,0,0,0,0.33,0,0.38,6
0.76,0.24,2.13,3.44,0,0,0.81,2.36,0.69,0,1.18,1.71,0,0,1.46,1.22,0,6
3.49,3.61,1.81,0.82,0,0,0,0,0,0,0.99,0.21,0,0,1.97,0.23,0,6
2.3,3.31,0.83,4.61,0,0,0,0,0,0,0.9,0.6,0.57,0,1.79,0.29,0,6
2.31,4.45,0.05,4.55,0,0,0,0,0.27,0,0.53,0,0,0,2.69,1.25,0,6
2.49,3.54,0,3.92,0,0,0,0,0.02,0,0.72,0.43,0,0,1.23,0,0,6
2.97,5,0.82,4.37,0,0,0,0,0.3,0,0.56,0.7,0,0,3.92,0,0,6
3.13,4.64,0.47,3.52,0,0,0,0,0,0,0.94,0.18,0,0,3.1,0,0,6
2.24,3.44,0.31,4.9,0,0,0,0,0,0,0.39,0,0,0,1.63,1.51,0,6
2.61,5,0,5,0,0,0,0,0.74,0,0.98,0.24,0.39,0,2.39,0.83,0,6
2.15,4.09,0,3.19,0,0,0.29,0,0.65,0,0,3.52,0.36,2.38,0,0.91,0,6
1.48,0.5,3.05,2.84,0,0,0,0,0,0.52,0.34,0.67,0,0,1.13,1.07,0,6
0,0,1.33,1.44,0,0,0.68,1.83,0.14,0,1.92,0.45,0,0,2.29,0.87,0,6
1.26,0,2.7,2.7,0,0,0.19,0,0,0,0.58,0,0.1,0.26,1.7,1.79,0,6
1.49,3.85,1.32,3.14,0,0,0,0,0,0,0.1,0,0,0,1.99,2.77,0,6
1.43,2.56,0.58,1.65,0,0,0,0,0,0,1.01,0,0,0,0.28,0.98,0.43,6
2.17,3.73,1.46,2.13,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0,6
2.91,3.69,1.56,2.82,0,0,0,0,0,0,0.8,0,0,0,2.25,0.3,0,6
1.88,2.56,0.29,3.29,0,0,0,0,0,0,0.72,0,0,0,3.07,0.79,0,6
0.99,0,3.13,1.25,0,0.19,0.38,0,0,0,0.22,0.34,0,0.22,2.45,1.82,0,6
1.19,0.66,2.46,3.19,0,0,0.22,0,0,0,0.08,0.43,0,0,1.01,0,0,6
3.16,4.4,1.37,3.93,0,0,0,0,0.42,0,0.64,0,0,0,1.87,0,0,6
1.45,0.21,0.82,0.36,0.61,0.55,0,0,0.37,0,0,0.19,1.53,0,0.24,0.97,0,6
4.52,4.14,1.33,4.87,0,0,0,0,0.21,0,1.18,1.26,0.56,0,2.48,0,0,6
1.73,2.43,1.13,2.37,0,0,0,0,0,0.1,0,1.23,0,0,0,0,0,6
